0	12000	29012.8
0	12100	31974.1
0	12200	32732.5
0	12300	33576.6
0	12400	34054
0	12500	34641.5
0	12600	35344.1
0	12700	36298.6
0	12800	37048.3
0	12900	37912.4
0	13000	38450.4
0	13100	38970.6
0	13200	39464.4
0	13300	39529.7
0	13400	39681.1
0	13500	39385.1
0	13600	39319.6
0	13700	38858.4
0	13800	38586.4
0	13900	38225.6
0	14000	37689.6
0	14100	37563.6
0	14200	37272.2
0	14300	36785.2
0	14400	36996.9
0	14500	36801
0	14600	37159.5
0	14700	37280.5
0	14800	37128.3
0	14900	37304.8
0	15000	37666.7
0	15100	38109
0	15200	38464
0	15300	38752.5
0	15400	39473.4
0	15500	39841.9
0	15600	40266.5
0	15700	40241.8
0	15800	40545.3
0	15900	40517
0	16000	40338.8
0	16100	39957.1
0	16200	39502.4
0	16300	39006.6
0	16400	38344.4
0	16500	38094.8
0	16600	37918.5
0	16700	37226.4
0	16800	36707
0	16900	36656.4
0	17000	36646.4
0	17100	36836.9
0	17200	36545.6
0	17300	36627
0	17400	36596.2
0	17500	36886.5
0	17600	37214
0	17700	37372.7
0	17800	37467.7
0	17900	37779.3
0	18000	38127.4
0	18100	38496.5
0	18200	38499
0	18300	38316.1
0	18400	38325.7
0	18500	38141.2
0	18600	38081.6
0	18700	37519
0	18800	36578.4
0	18900	36259.7
0	19000	35777
0	19100	35402.4
0	19200	34663.4
0	19300	34399.3
0	19400	33788.8
0	19500	33882.4
0	19600	33323.9
0	19700	33046.7
0	19800	32734.5
0	19900	32362.2
0	20000	32325.4
0	20100	32278.1
0	20200	32332.9
0	20300	32136.6
0	20400	32187.1
0	20500	32546.3
0	20600	32516.3
0	20700	32857.4
0	20800	33039.9
0	20900	33358.8
0	21000	33667.6
0	21100	34070.2
0	21200	34015.1
0	21300	33715.5
0	21400	33640.4
0	21500	33432.1
0	21600	33397.5
0	21700	33188.9
0	21800	32916.3
0	21900	33041.6
0	22000	32973.3
0	22100	33290.6
0	22200	33005
0	22300	33023.4
0	22400	33033.9
0	22500	33569.3
0	22600	33872.1
0	22700	34015.9
0	22800	33919.1
0	22900	34352.7
0	23000	34354
0	23100	34733.5
0	23200	34659.5
0	23300	34612.4
0	23400	34847.1
0	23500	34383.6
0	23600	34092
0	23700	33550.4
0	23800	33064.3
0	23900	32541.4
0	24000	32488.5
0	24100	32272
0	24200	31837.1
0	24300	31677.4
0	24400	31610.6
0	24500	31542.6
0	24600	31572.9
0	24700	31382.8
0	24800	31926.6
0	24900	31324.8
0	25000	31704.9
100	25000	31661.3
100	24900	31388.5
100	24800	31256.3
100	24700	31510.3
100	24600	31481
100	24500	31352.5
100	24400	31435.4
100	24300	31456.1
100	24200	31894
100	24100	32211.4
100	24000	32381.1
100	23900	32646.8
100	23800	33322.6
100	23700	33601.6
100	23600	34271.2
100	23500	34265.2
100	23400	34625.9
100	23300	34784
100	23200	34657.3
100	23100	35036.4
100	23000	34546.9
100	22900	34218
100	22800	34112.3
100	22700	34109.7
100	22600	33623.3
100	22500	33563
100	22400	33102.8
100	22300	32995.5
100	22200	32905.6
100	22100	33012.6
100	22000	32830.1
100	21900	32988.8
100	21800	33145.6
100	21700	33179.3
100	21600	33460.2
100	21500	33543.7
100	21400	33609.4
100	21300	33939.7
100	21200	33949.1
100	21100	34144.1
100	21000	34159.7
100	20900	33883.7
100	20800	33670.5
100	20700	33208.7
100	20600	32963
100	20500	32841.4
100	20400	32574.9
100	20300	32337.7
100	20200	32254.3
100	20100	32344.7
100	20000	32370.5
100	19900	32531.2
100	19800	32862.2
100	19700	33182.6
100	19600	33299.9
100	19500	33556.9
100	19400	33873.3
100	19300	34275.2
100	19200	34624.3
100	19100	35199.9
100	19000	35554.1
100	18900	36074.6
100	18800	36532.3
100	18700	37104.8
100	18600	37618.1
100	18500	37825.6
100	18400	38240.9
100	18300	38527.2
100	18200	38325.1
100	18100	38333.7
100	18000	38151.5
100	17900	37709.5
100	17800	37694.9
100	17700	37422.1
100	17600	37163.6
100	17500	36887.5
100	17400	36482.1
100	17300	36656.7
100	17200	36759.7
100	17100	36629.9
100	17000	36899.7
100	16900	36682.9
100	16800	36937.3
100	16700	37326.4
100	16600	37625.9
100	16500	38205.1
100	16400	38532.3
100	16300	38891.1
100	16200	39622
100	16100	40087.2
100	16000	40378.3
100	15900	40584.7
100	15800	40701.8
100	15700	40637.5
100	15600	40115
100	15500	40037.1
100	15400	39278.3
100	15300	39132.3
100	15200	38567.5
100	15100	38310.6
100	15000	37711.6
100	14900	37239.2
100	14800	37221.6
100	14700	37041.9
100	14600	36945.7
100	14500	36999.9
100	14400	36964.2
100	14300	36972
100	14200	37369.5
100	14100	37635
100	14000	37963.6
100	13900	38090.4
100	13800	38508.8
100	13700	39109.4
100	13600	39267.8
100	13500	39527.3
100	13400	39827.8
100	13300	39540.3
100	13200	39467.8
100	13100	39102.7
100	13000	38500.7
100	12900	37603.6
100	12800	36922.5
100	12700	36104.5
100	12600	35260.6
100	12500	34410
100	12400	33800.1
100	12300	33070.1
100	12200	32655.9
100	12100	31759.3
100	12000	31100.8
200	12000	31088.1
200	12100	32002.5
200	12200	32676.8
200	12300	33128.3
200	12400	33597.4
200	12500	34541.4
200	12600	35466.4
200	12700	36096
200	12800	36796.1
200	12900	37754.3
200	13000	38345.2
200	13100	39198.3
200	13200	39766.3
200	13300	39514.9
200	13400	39778.6
200	13500	39884.5
200	13600	39343.9
200	13700	39337.5
200	13800	38870
200	13900	38415.5
200	14000	37945.8
200	14100	37725.2
200	14200	37299.2
200	14300	37159.5
200	14400	37016.2
200	14500	37076.1
200	14600	37236.6
200	14700	37231.7
200	14800	37418.4
200	14900	37623.6
200	15000	37634.7
200	15100	38146.1
200	15200	38545.8
200	15300	39053.1
200	15400	39788.8
200	15500	39935.3
200	15600	40381
200	15700	40561.3
200	15800	40673.6
200	15900	40615.7
200	16000	40359.6
200	16100	40158.9
200	16200	39692.5
200	16300	38910.8
200	16400	38291.1
200	16500	38007.9
200	16600	37700.4
200	16700	37213.7
200	16800	36805.8
200	16900	36882.2
200	17000	36616.2
200	17100	36591.5
200	17200	36765.8
200	17300	36578.4
200	17400	36737.6
200	17500	36890.2
200	17600	37145.5
200	17700	37473
200	17800	37506.5
200	17900	37897.9
200	18000	38142.4
200	18100	38194.4
200	18200	38276.6
200	18300	38295.8
200	18400	38229.6
200	18500	37968
200	18600	37620.5
200	18700	37148.5
200	18800	36699
200	18900	36143.7
200	19000	35566.9
200	19100	35176.3
200	19200	34794.1
200	19300	34255.6
200	19400	33849.2
200	19500	33928.5
200	19600	33512
200	19700	33410.7
200	19800	32976.7
200	19900	32432.8
200	20000	32374.6
200	20100	32391.8
200	20200	32774.9
200	20300	32547.1
200	20400	32702.8
200	20500	33049.7
200	20600	33349.9
200	20700	33832.1
200	20800	33927.3
200	20900	34335
200	21000	34360.1
200	21100	34646.8
200	21200	34235.5
200	21300	33940.1
200	21400	33832
200	21500	33579.2
200	21600	33504.1
200	21700	33937.6
200	21800	33192.5
200	21900	32846.7
200	22000	32915.3
200	22100	32915.4
200	22200	33326.8
200	22300	33015.5
200	22400	32854.8
200	22500	33218.8
200	22600	33615.6
200	22700	33793.8
200	22800	34022.9
200	22900	34162.7
200	23000	34365
200	23100	34437.1
200	23200	34491.8
200	23300	34544.9
200	23400	34696.8
200	23500	34253.5
200	23600	34393.9
200	23700	33895.6
200	23800	32975.5
200	23900	32727.2
200	24000	32412.3
200	24100	32238.4
200	24200	31735
200	24300	31357.9
200	24400	31516.9
200	24500	31839.7
200	24600	31693
200	24700	31366.5
200	24800	31275.4
200	24900	31684.3
200	25000	31703
300	25000	31840.5
300	24900	31011.9
300	24800	31196
300	24700	31575.7
300	24600	31543.6
300	24500	31582.3
300	24400	31705.7
300	24300	31613.7
300	24200	31938.7
300	24100	31957.6
300	24000	31937
300	23900	32528.4
300	23800	32897.4
300	23700	33947.2
300	23600	33874.1
300	23500	34368.1
300	23400	34644.1
300	23300	34575
300	23200	34742.5
300	23100	34458.7
300	23000	34400.7
300	22900	34248.7
300	22800	33970.9
300	22700	33864
300	22600	33501.3
300	22500	33288.7
300	22400	33104.1
300	22300	32908.8
300	22200	32900.3
300	22100	32979
300	22000	33112.6
300	21900	33295.9
300	21800	32690.9
300	21700	32956.2
300	21600	33760.5
300	21500	33543.9
300	21400	33904.9
300	21300	34101.6
300	21200	34404
300	21100	34453.3
300	21000	34933.4
300	20900	34570.3
300	20800	34183.1
300	20700	33904.9
300	20600	33958.7
300	20500	33284.3
300	20400	32761.2
300	20300	32721.3
300	20200	32650.7
300	20100	32838.6
300	20000	32468
300	19900	32729.6
300	19800	32896.7
300	19700	33022.3
300	19600	33166
300	19500	33671.6
300	19400	34040.5
300	19300	33986.4
300	19200	34392.6
300	19100	35334.7
300	19000	35823.6
300	18900	35920.1
300	18800	36391.8
300	18700	37001.7
300	18600	37427.8
300	18500	37781.4
300	18400	38148.3
300	18300	38245.8
300	18200	38232.4
300	18100	38195.2
300	18000	38623.3
300	17900	37852.3
300	17800	37852.8
300	17700	37451.7
300	17600	37583.9
300	17500	36642.6
300	17400	36517.3
300	17300	36468.6
300	17200	36740.2
300	17100	37001.8
300	17000	36689.3
300	16900	36663.8
300	16800	36529.3
300	16700	37320.7
300	16600	37673.9
300	16500	37983.6
300	16400	38504.4
300	16300	38997.1
300	16200	39582.2
300	16100	40080.6
300	16000	40163.6
300	15900	40498
300	15800	40901.2
300	15700	40735.6
300	15600	40218.7
300	15500	39771.6
300	15400	39486.5
300	15300	39159.4
300	15200	38795.3
300	15100	38218.2
300	15000	37721.2
300	14900	37585.2
300	14800	37510.9
300	14700	37148.1
300	14600	37426.9
300	14500	37221.9
300	14400	37054.9
300	14300	37171.5
300	14200	37418.6
300	14100	38089.1
300	14000	37917.6
300	13900	38330.7
300	13800	38916.8
300	13700	39331.5
300	13600	39506.5
300	13500	39956.2
300	13400	39834.3
300	13300	39931.6
300	13200	39780.4
300	13100	39191.2
300	13000	38591
300	12900	37737.3
300	12800	37079.5
300	12700	36364.1
300	12600	35514.7
300	12500	34673.5
300	12400	33756.8
300	12300	33197.7
300	12200	32633
300	12100	31898.3
300	12000	31343.9
400	12000	31402.1
400	12100	31996.8
400	12200	32541
400	12300	33448.5
400	12400	34035.9
400	12500	34591.3
400	12600	35693
400	12700	36127.4
400	12800	37169.7
400	12900	37905.2
400	13000	38454.2
400	13100	39053.8
400	13200	39569.8
400	13300	39889.2
400	13400	39910.5
400	13500	39851.9
400	13600	39671.6
400	13700	39172.8
400	13800	38848.4
400	13900	38459
400	14000	38190.8
400	14100	37817.3
400	14200	37482.9
400	14300	37255.2
400	14400	37085.9
400	14500	37495.3
400	14600	37037.2
400	14700	37256.3
400	14800	37418.9
400	14900	37467.1
400	15000	37686
400	15100	38506.8
400	15200	38796.4
400	15300	39047.1
400	15400	39451.7
400	15500	40007.1
400	15600	40339.6
400	15700	40373.8
400	15800	40444.2
400	15900	40605.3
400	16000	40533.7
400	16100	40037.5
400	16200	39764.6
400	16300	39082.9
400	16400	38617.6
400	16500	37993.5
400	16600	37966.9
400	16700	37306.6
400	16800	37104.8
400	16900	36800.1
400	17000	36845.1
400	17100	36649.2
400	17200	36842.9
400	17300	36447.6
400	17400	36584.8
400	17500	36883.9
400	17600	37292.8
400	17700	37510.1
400	17800	37696.6
400	17900	37931.1
400	18000	38088.3
400	18100	38313.9
400	18200	38426.5
400	18300	38319.3
400	18400	37994.3
400	18500	37989.1
400	18600	37234.8
400	18700	36972.5
400	18800	36354.5
400	18900	35891.6
400	19000	35571.9
400	19100	35105.3
400	19200	34660.1
400	19300	34204.3
400	19400	33848.9
400	19500	33645
400	19600	33661.2
400	19700	33298.2
400	19800	33267.2
400	19900	32713.8
400	20000	32934.9
400	20100	32960.5
400	20200	32897.2
400	20300	33075.3
400	20400	33332.3
400	20500	33522.3
400	20600	34393.8
400	20700	34591
400	20800	34823.1
400	20900	34592.4
400	21000	34905.9
400	21100	34503.9
400	21200	34783
400	21300	33920.5
400	21400	33731.2
400	21500	33956.3
400	21600	33709.5
400	21700	33249.6
400	21800	32913.7
400	21900	32767.2
400	22000	32827.1
400	22100	32845.6
400	22200	32920.2
400	22300	32844.6
400	22400	33288.1
400	22500	33218
400	22600	33493.6
400	22700	33822.3
400	22800	33748.1
400	22900	34251.5
400	23000	34403.5
400	23100	34270.4
400	23200	34465.3
400	23300	34975.9
400	23400	34404.4
400	23500	34125.2
400	23600	34240.7
400	23700	33506.2
400	23800	32941.9
400	23900	32693.5
400	24000	32147.2
400	24100	31822.4
400	24200	31796.4
400	24300	31265.6
400	24400	31345
400	24500	31666.4
400	24600	31128.7
400	24700	31216.6
400	24800	31356
400	24900	31193.2
400	25000	31521.3
500	25000	31261.2
500	24900	31184.1
500	24800	31586.4
500	24700	31040.3
500	24600	31665.6
500	24500	31508.3
500	24400	31368.5
500	24300	31238
500	24200	31588.7
500	24100	31691.4
500	24000	31804.1
500	23900	32470.5
500	23800	32996.5
500	23700	33305.8
500	23600	33714.9
500	23500	34271.1
500	23400	34576
500	23300	34485.9
500	23200	34549
500	23100	34398.8
500	23000	34311.5
500	22900	34454
500	22800	34120.7
500	22700	33968.4
500	22600	33492
500	22500	32954
500	22400	33118.5
500	22300	32655.1
500	22200	33079.3
500	22100	32702.6
500	22000	33163.2
500	21900	33095.7
500	21800	33134.9
500	21700	33466.3
500	21600	33609.8
500	21500	33782.1
500	21400	33586.4
500	21300	34337.7
500	21200	34767.7
500	21100	34644.9
500	21000	35013.1
500	20900	35318.5
500	20800	35101.7
500	20700	35035.1
500	20600	34495.8
500	20500	34018.8
500	20400	33546.7
500	20300	33284.5
500	20200	33267.3
500	20100	33540.1
500	20000	33102.1
500	19900	32977.1
500	19800	32990.9
500	19700	33467.5
500	19600	33766.9
500	19500	33758.6
500	19400	34198.3
500	19300	34257.9
500	19200	34437
500	19100	35031
500	19000	35696.1
500	18900	36355
500	18800	36437.2
500	18700	37359.2
500	18600	37840.5
500	18500	37883.2
500	18400	38094.3
500	18300	38663
500	18200	38498
500	18100	38703.8
500	18000	38559.4
500	17900	37845.6
500	17800	38091.5
500	17700	37432.4
500	17600	37434.4
500	17500	37234
500	17400	36680.2
500	17300	36857.2
500	17200	37528.7
500	17100	36885.5
500	17000	37007.4
500	16900	36946
500	16800	37055
500	16700	37609.6
500	16600	37836
500	16500	38036.8
500	16400	38433.3
500	16300	39562.6
500	16200	39768.4
500	16100	40262.4
500	16000	40398.7
500	15900	40529.2
500	15800	40649.4
500	15700	40639.4
500	15600	40397.5
500	15500	40202.8
500	15400	39780.3
500	15300	39254
500	15200	38917.5
500	15100	38693.8
500	15000	37725.5
500	14900	38189.9
500	14800	37610.9
500	14700	37647.3
500	14600	37537.1
500	14500	37678.3
500	14400	37633.7
500	14300	37221.8
500	14200	37481.7
500	14100	37692.7
500	14000	38402.2
500	13900	38468.7
500	13800	38996.9
500	13700	39386.9
500	13600	39637.9
500	13500	39813.6
500	13400	40300.7
500	13300	40172
500	13200	40015.2
500	13100	39602.2
500	13000	38708.4
500	12900	38517.3
500	12800	37141.6
500	12700	36366.8
500	12600	35729.5
500	12500	35321
500	12400	34301.6
500	12300	33602
500	12200	33108.8
500	12100	32158.7
